id,scrape,zipcode,radius,age,gender,result,url,created_at
6103,heavy_smokers,77004,10,24,m,9,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=3&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=24&iama=f&religion=&searchtype=&City=77004&drugs=&MaxAge=24&seekinga=m&haschildren=&body=&interests=&drink=&miles=10,2009-01-22T01:19:23-05:00
6104,heavy_smokers,77004,10,25,m,7,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=3&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=f&MinAge=25&country=1&starsign=&religion=&seekinga=m&MaxAge=25&drugs=&City=77004&searchtype=&haschildren=&interests=&body=&miles=10&drink=,2009-01-22T01:19:23-05:00
6105,heavy_smokers,77004,10,26,m,7,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=3&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=26&iama=f&religion=&searchtype=&City=77004&drugs=&MaxAge=26&seekinga=m&haschildren=&body=&interests=&drink=&miles=10,2009-01-22T01:19:24-05:00
6106,heavy_smokers,77004,10,27,m,7,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=3&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=f&MinAge=27&country=1&starsign=&religion=&seekinga=m&MaxAge=27&drugs=&City=77004&searchtype=&haschildren=&interests=&body=&miles=10&drink=,2009-01-22T01:19:25-05:00
6107,heavy_smokers,77004,10,28,m,6,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=3&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=28&iama=f&religion=&searchtype=&City=77004&drugs=&MaxAge=28&seekinga=m&haschildren=&body=&interests=&drink=&miles=10,2009-01-22T01:19:25-05:00
6108,heavy_smokers,77004,10,29,m,6,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=3&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=f&MinAge=29&country=1&starsign=&religion=&seekinga=m&MaxAge=29&drugs=&City=77004&searchtype=&haschildren=&interests=&body=&miles=10&drink=,2009-01-22T01:19:26-05:00
6109,heavy_smokers,77004,10,30,m,3,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=3&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=30&iama=f&religion=&searchtype=&City=77004&drugs=&MaxAge=30&seekinga=m&haschildren=&body=&interests=&drink=&miles=10,2009-01-22T01:19:26-05:00
6110,heavy_smokers,77004,10,31,m,2,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=3&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=f&MinAge=31&country=1&starsign=&religion=&seekinga=m&MaxAge=31&drugs=&City=77004&searchtype=&haschildren=&interests=&body=&miles=10&drink=,2009-01-22T01:19:27-05:00
6111,heavy_smokers,77004,10,32,m,3,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=3&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=32&iama=f&religion=&searchtype=&City=77004&drugs=&MaxAge=32&seekinga=m&haschildren=&body=&interests=&drink=&miles=10,2009-01-22T01:19:27-05:00
6112,heavy_smokers,77004,10,33,m,7,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=3&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=f&MinAge=33&country=1&starsign=&religion=&seekinga=m&MaxAge=33&drugs=&City=77004&searchtype=&haschildren=&interests=&body=&miles=10&drink=,2009-01-22T01:19:28-05:00
6113,heavy_smokers,77004,10,34,m,3,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=3&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=34&iama=f&religion=&searchtype=&City=77004&drugs=&MaxAge=34&seekinga=m&haschildren=&body=&interests=&drink=&miles=10,2009-01-22T01:19:29-05:00
6114,heavy_smokers,77004,10,35,m,2,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=3&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=f&MinAge=35&country=1&starsign=&religion=&seekinga=m&MaxAge=35&drugs=&City=77004&searchtype=&haschildren=&interests=&body=&miles=10&drink=,2009-01-22T01:19:29-05:00
6115,heavy_smokers,77004,10,36,m,3,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=3&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=36&iama=f&religion=&searchtype=&City=77004&drugs=&MaxAge=36&seekinga=m&haschildren=&body=&interests=&drink=&miles=10,2009-01-22T01:19:30-05:00
6116,heavy_smokers,77004,10,37,m,4,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=3&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=f&MinAge=37&country=1&starsign=&religion=&seekinga=m&MaxAge=37&drugs=&City=77004&searchtype=&haschildren=&interests=&body=&miles=10&drink=,2009-01-22T01:19:30-05:00
6117,heavy_smokers,77004,10,38,m,3,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=3&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=38&iama=f&religion=&searchtype=&City=77004&drugs=&MaxAge=38&seekinga=m&haschildren=&body=&interests=&drink=&miles=10,2009-01-22T01:19:31-05:00
6118,heavy_smokers,77004,10,39,m,1,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=3&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=f&MinAge=39&country=1&starsign=&religion=&seekinga=m&MaxAge=39&drugs=&City=77004&searchtype=&haschildren=&interests=&body=&miles=10&drink=,2009-01-22T01:19:31-05:00
6119,heavy_smokers,77004,10,40,m,2,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=3&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=40&iama=f&religion=&searchtype=&City=77004&drugs=&MaxAge=40&seekinga=m&haschildren=&body=&interests=&drink=&miles=10,2009-01-22T01:19:32-05:00
6120,heavy_smokers,77004,10,41,m,4,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=3&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=f&MinAge=41&country=1&starsign=&religion=&seekinga=m&MaxAge=41&drugs=&City=77004&searchtype=&haschildren=&interests=&body=&miles=10&drink=,2009-01-22T01:19:32-05:00
6121,heavy_smokers,77004,10,42,m,0,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=3&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=42&iama=f&religion=&searchtype=&City=77004&drugs=&MaxAge=42&seekinga=m&haschildren=&body=&interests=&drink=&miles=10,2009-01-22T01:19:33-05:00
6122,heavy_smokers,77004,10,43,m,0,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=3&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=f&MinAge=43&country=1&starsign=&religion=&seekinga=m&MaxAge=43&drugs=&City=77004&searchtype=&haschildren=&interests=&body=&miles=10&drink=,2009-01-22T01:19:33-05:00
6123,heavy_smokers,77004,10,44,m,3,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=3&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=44&iama=f&religion=&searchtype=&City=77004&drugs=&MaxAge=44&seekinga=m&haschildren=&body=&interests=&drink=&miles=10,2009-01-22T01:19:34-05:00
6124,heavy_smokers,77004,10,45,m,2,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=3&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=f&MinAge=45&country=1&starsign=&religion=&seekinga=m&MaxAge=45&drugs=&City=77004&searchtype=&haschildren=&interests=&body=&miles=10&drink=,2009-01-22T01:19:34-05:00
6125,heavy_smokers,77004,10,46,m,2,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=3&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=46&iama=f&religion=&searchtype=&City=77004&drugs=&MaxAge=46&seekinga=m&haschildren=&body=&interests=&drink=&miles=10,2009-01-22T01:19:35-05:00
6126,heavy_smokers,77004,10,47,m,0,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=3&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=f&MinAge=47&country=1&starsign=&religion=&seekinga=m&MaxAge=47&drugs=&City=77004&searchtype=&haschildren=&interests=&body=&miles=10&drink=,2009-01-22T01:19:35-05:00
6127,heavy_smokers,77004,10,48,m,5,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=3&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=48&iama=f&religion=&searchtype=&City=77004&drugs=&MaxAge=48&seekinga=m&haschildren=&body=&interests=&drink=&miles=10,2009-01-22T01:19:36-05:00
6128,heavy_smokers,77004,10,49,m,1,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=3&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=f&MinAge=49&country=1&starsign=&religion=&seekinga=m&MaxAge=49&drugs=&City=77004&searchtype=&haschildren=&interests=&body=&miles=10&drink=,2009-01-22T01:19:36-05:00
6129,heavy_smokers,77004,10,50,m,4,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=3&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=50&iama=f&religion=&searchtype=&City=77004&drugs=&MaxAge=50&seekinga=m&haschildren=&body=&interests=&drink=&miles=10,2009-01-22T01:19:37-05:00
6130,heavy_smokers,77004,10,51,m,0,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=3&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=f&MinAge=51&country=1&starsign=&religion=&seekinga=m&MaxAge=51&drugs=&City=77004&searchtype=&haschildren=&interests=&body=&miles=10&drink=,2009-01-22T01:19:37-05:00
6131,heavy_smokers,77004,10,52,m,1,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=3&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=52&iama=f&religion=&searchtype=&City=77004&drugs=&MaxAge=52&seekinga=m&haschildren=&body=&interests=&drink=&miles=10,2009-01-22T01:19:38-05:00
6132,heavy_smokers,77004,10,53,m,1,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=3&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=f&MinAge=53&country=1&starsign=&religion=&seekinga=m&MaxAge=53&drugs=&City=77004&searchtype=&haschildren=&interests=&body=&miles=10&drink=,2009-01-22T01:19:38-05:00
6133,heavy_smokers,77004,10,54,m,0,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=3&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=54&iama=f&religion=&searchtype=&City=77004&drugs=&MaxAge=54&seekinga=m&haschildren=&body=&interests=&drink=&miles=10,2009-01-22T01:19:39-05:00
6134,heavy_smokers,77004,10,55,m,3,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=3&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=f&MinAge=55&country=1&starsign=&religion=&seekinga=m&MaxAge=55&drugs=&City=77004&searchtype=&haschildren=&interests=&body=&miles=10&drink=,2009-01-22T01:19:39-05:00
6135,heavy_smokers,77004,10,56,m,0,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=3&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=56&iama=f&religion=&searchtype=&City=77004&drugs=&MaxAge=56&seekinga=m&haschildren=&body=&interests=&drink=&miles=10,2009-01-22T01:19:40-05:00
6136,heavy_smokers,77004,10,57,m,0,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=3&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=f&MinAge=57&country=1&starsign=&religion=&seekinga=m&MaxAge=57&drugs=&City=77004&searchtype=&haschildren=&interests=&body=&miles=10&drink=,2009-01-22T01:19:40-05:00
6137,heavy_smokers,77004,10,58,m,1,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=3&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=58&iama=f&religion=&searchtype=&City=77004&drugs=&MaxAge=58&seekinga=m&haschildren=&body=&interests=&drink=&miles=10,2009-01-22T01:19:41-05:00
6138,heavy_smokers,77004,10,59,m,0,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=3&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=f&MinAge=59&country=1&starsign=&religion=&seekinga=m&MaxAge=59&drugs=&City=77004&searchtype=&haschildren=&interests=&body=&miles=10&drink=,2009-01-22T01:19:41-05:00
6139,heavy_smokers,77004,10,60,m,0,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=3&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=60&iama=f&religion=&searchtype=&City=77004&drugs=&MaxAge=60&seekinga=m&haschildren=&body=&interests=&drink=&miles=10,2009-01-22T01:19:42-05:00
6140,heavy_smokers,77004,10,61,m,1,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=3&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=f&MinAge=61&country=1&starsign=&religion=&seekinga=m&MaxAge=61&drugs=&City=77004&searchtype=&haschildren=&interests=&body=&miles=10&drink=,2009-01-22T01:19:42-05:00
6141,heavy_smokers,77004,10,62,m,0,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=3&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=62&iama=f&religion=&searchtype=&City=77004&drugs=&MaxAge=62&seekinga=m&haschildren=&body=&interests=&drink=&miles=10,2009-01-22T01:19:43-05:00
6142,heavy_smokers,77004,10,63,m,0,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=3&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=f&MinAge=63&country=1&starsign=&religion=&seekinga=m&MaxAge=63&drugs=&City=77004&searchtype=&haschildren=&interests=&body=&miles=10&drink=,2009-01-22T01:19:43-05:00
6143,heavy_smokers,77004,10,64,m,0,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=3&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=64&iama=f&religion=&searchtype=&City=77004&drugs=&MaxAge=64&seekinga=m&haschildren=&body=&interests=&drink=&miles=10,2009-01-22T01:19:44-05:00
6144,heavy_smokers,77004,10,65,m,0,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=3&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=f&MinAge=65&country=1&starsign=&religion=&seekinga=m&MaxAge=65&drugs=&City=77004&searchtype=&haschildren=&interests=&body=&miles=10&drink=,2009-01-22T01:19:44-05:00
6145,heavy_smokers,19130,10,18,f,1,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=3&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=18&iama=m&religion=&searchtype=&City=19130&drugs=&MaxAge=18&seekinga=f&haschildren=&body=&interests=&drink=&miles=10,2009-01-22T01:19:45-05:00
6146,heavy_smokers,19130,10,19,f,6,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=3&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=m&MinAge=19&country=1&starsign=&religion=&seekinga=f&MaxAge=19&drugs=&City=19130&searchtype=&haschildren=&interests=&body=&miles=10&drink=,2009-01-22T01:19:46-05:00
6147,heavy_smokers,19130,10,20,f,7,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=3&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=20&iama=m&religion=&searchtype=&City=19130&drugs=&MaxAge=20&seekinga=f&haschildren=&body=&interests=&drink=&miles=10,2009-01-22T01:19:46-05:00
6148,heavy_smokers,19130,10,21,f,14,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=3&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=m&MinAge=21&country=1&starsign=&religion=&seekinga=f&MaxAge=21&drugs=&City=19130&searchtype=&haschildren=&interests=&body=&miles=10&drink=,2009-01-22T01:19:47-05:00
6149,heavy_smokers,19130,10,22,f,10,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=3&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=22&iama=m&religion=&searchtype=&City=19130&drugs=&MaxAge=22&seekinga=f&haschildren=&body=&interests=&drink=&miles=10,2009-01-22T01:19:48-05:00
6150,heavy_smokers,19130,10,23,f,15,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=3&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=m&MinAge=23&country=1&starsign=&religion=&seekinga=f&MaxAge=23&drugs=&City=19130&searchtype=&haschildren=&interests=&body=&miles=10&drink=,2009-01-22T01:19:48-05:00
6151,heavy_smokers,19130,10,24,f,13,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=3&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=24&iama=m&religion=&searchtype=&City=19130&drugs=&MaxAge=24&seekinga=f&haschildren=&body=&interests=&drink=&miles=10,2009-01-22T01:19:49-05:00
6152,heavy_smokers,19130,10,25,f,12,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=3&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=m&MinAge=25&country=1&starsign=&religion=&seekinga=f&MaxAge=25&drugs=&City=19130&searchtype=&haschildren=&interests=&body=&miles=10&drink=,2009-01-22T01:19:50-05:00
6153,heavy_smokers,19130,10,26,f,17,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=3&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=26&iama=m&religion=&searchtype=&City=19130&drugs=&MaxAge=26&seekinga=f&haschildren=&body=&interests=&drink=&miles=10,2009-01-22T01:19:51-05:00
6154,heavy_smokers,19130,10,27,f,9,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=3&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=m&MinAge=27&country=1&starsign=&religion=&seekinga=f&MaxAge=27&drugs=&City=19130&searchtype=&haschildren=&interests=&body=&miles=10&drink=,2009-01-22T01:19:51-05:00
6155,heavy_smokers,19130,10,28,f,9,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=3&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=28&iama=m&religion=&searchtype=&City=19130&drugs=&MaxAge=28&seekinga=f&haschildren=&body=&interests=&drink=&miles=10,2009-01-22T01:19:52-05:00
6156,heavy_smokers,19130,10,29,f,13,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=3&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=m&MinAge=29&country=1&starsign=&religion=&seekinga=f&MaxAge=29&drugs=&City=19130&searchtype=&haschildren=&interests=&body=&miles=10&drink=,2009-01-22T01:19:53-05:00
6157,heavy_smokers,19130,10,30,f,11,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=3&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=30&iama=m&religion=&searchtype=&City=19130&drugs=&MaxAge=30&seekinga=f&haschildren=&body=&interests=&drink=&miles=10,2009-01-22T01:19:53-05:00
6158,heavy_smokers,19130,10,31,f,11,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=3&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=m&MinAge=31&country=1&starsign=&religion=&seekinga=f&MaxAge=31&drugs=&City=19130&searchtype=&haschildren=&interests=&body=&miles=10&drink=,2009-01-22T01:19:54-05:00
6159,heavy_smokers,19130,10,32,f,5,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=3&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=32&iama=m&religion=&searchtype=&City=19130&drugs=&MaxAge=32&seekinga=f&haschildren=&body=&interests=&drink=&miles=10,2009-01-22T01:19:54-05:00
6160,heavy_smokers,19130,10,33,f,9,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=3&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=m&MinAge=33&country=1&starsign=&religion=&seekinga=f&MaxAge=33&drugs=&City=19130&searchtype=&haschildren=&interests=&body=&miles=10&drink=,2009-01-22T01:19:55-05:00
6161,heavy_smokers,19130,10,34,f,11,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=3&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=34&iama=m&religion=&searchtype=&City=19130&drugs=&MaxAge=34&seekinga=f&haschildren=&body=&interests=&drink=&miles=10,2009-01-22T01:19:56-05:00
6162,heavy_smokers,19130,10,35,f,10,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=3&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=m&MinAge=35&country=1&starsign=&religion=&seekinga=f&MaxAge=35&drugs=&City=19130&searchtype=&haschildren=&interests=&body=&miles=10&drink=,2009-01-22T01:19:56-05:00
6163,heavy_smokers,19130,10,36,f,5,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=3&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=36&iama=m&religion=&searchtype=&City=19130&drugs=&MaxAge=36&seekinga=f&haschildren=&body=&interests=&drink=&miles=10,2009-01-22T01:19:57-05:00
6164,heavy_smokers,19130,10,37,f,10,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=3&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=m&MinAge=37&country=1&starsign=&religion=&seekinga=f&MaxAge=37&drugs=&City=19130&searchtype=&haschildren=&interests=&body=&miles=10&drink=,2009-01-22T01:19:58-05:00
6165,heavy_smokers,19130,10,38,f,9,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=3&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=38&iama=m&religion=&searchtype=&City=19130&drugs=&MaxAge=38&seekinga=f&haschildren=&body=&interests=&drink=&miles=10,2009-01-22T01:19:58-05:00
6166,heavy_smokers,19130,10,39,f,2,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=3&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=m&MinAge=39&country=1&starsign=&religion=&seekinga=f&MaxAge=39&drugs=&City=19130&searchtype=&haschildren=&interests=&body=&miles=10&drink=,2009-01-22T01:19:59-05:00
6167,heavy_smokers,19130,10,40,f,5,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=3&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=40&iama=m&religion=&searchtype=&City=19130&drugs=&MaxAge=40&seekinga=f&haschildren=&body=&interests=&drink=&miles=10,2009-01-22T01:20:00-05:00
6168,heavy_smokers,19130,10,41,f,6,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=3&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=m&MinAge=41&country=1&starsign=&religion=&seekinga=f&MaxAge=41&drugs=&City=19130&searchtype=&haschildren=&interests=&body=&miles=10&drink=,2009-01-22T01:20:00-05:00
6169,heavy_smokers,19130,10,42,f,10,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=3&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=42&iama=m&religion=&searchtype=&City=19130&drugs=&MaxAge=42&seekinga=f&haschildren=&body=&interests=&drink=&miles=10,2009-01-22T01:20:01-05:00
6170,heavy_smokers,19130,10,43,f,7,http://www.plentyoffish.com/advancedsearch.aspx?state=&smarts=&wantchildrem=&thnicity=&height=&income=&smoke=3&viewtype=&heightb=&cmdSearch=Go+Fishing&iama=m&MinAge=43&country=1&starsign=&religion=&seekinga=f&MaxAge=43&drugs=&City=19130&searchtype=&haschildren=&interests=&body=&miles=10&drink=,2009-01-22T01:20:01-05:00
6171,heavy_smokers,19130,10,44,f,9,http://www.plentyoffish.com/advancedsearch.aspx?smarts=&state=&thnicity=&wantchildrem=&income=&height=&viewtype=&smoke=3&cmdSearch=Go+Fishing&heightb=&starsign=&country=1&MinAge=44&iama=m&religion=&searchtype=&City=19130&drugs=&MaxAge=44&seekinga=f&haschildren=&body=&interests=&drink=&miles=10,2009-01-22T01:20:02-05:00
